Time,latitude,longitude,altitude,roll,pitch,heading,airspeed,vertical_speed
95.8417,39.08585367,-84.68190198,2118.028824,5.381937769,16.44276006,13.04437643,111.9246147,20.88663763
95.8417,39.08585367,-84.68190198,2118.028824,5.381937769,16.44276006,13.04437643,111.9246147,20.88663763
95.8667,39.08587198,-84.68189709,2118.746286,5.370169682,16.42780089,13.06486534,111.9344465,20.84028987
95.8667,39.08587198,-84.68189709,2118.746286,5.370169682,16.42780089,13.06486534,111.9344465,20.84028987
95.8833,39.08588114,-84.68189464,2119.104438,5.364253203,16.42032175,13.07508044,111.9393197,20.81714628
95.8833,39.08588114,-84.68189464,2119.104438,5.364253203,16.42032175,13.07508044,111.9393197,20.81714628
95.9,39.08589029,-84.68189219,2119.462204,5.358314834,16.41284298,13.08527656,111.9442877,20.79402178
95.9167,39.08589945,-84.68188974,2119.819586,5.35235439,16.40536459,13.09545413,111.9492887,20.77091704
95.9167,39.08589945,-84.68188974,2119.819586,5.35235439,16.40536459,13.09545413,111.9492887,20.77091704
95.9333,39.08590861,-84.68188728,2120.176583,5.346371698,16.39788665,13.1056136,111.9543227,20.74783218
95.9333,39.08590861,-84.68188728,2120.176583,5.346371698,16.39788665,13.1056136,111.9543227,20.74783218
95.95,39.08591776,-84.68188482,2120.533195,5.340366597,16.39040918,13.11575538,111.9593897,20.72476733
95.9667,39.08592692,-84.68188236,2120.889424,5.334338937,16.38293223,13.12587992,111.9644897,20.70172259
95.9667,39.08592692,-84.68188236,2120.889424,5.334338937,16.38293223,13.12587992,111.9644897,20.70172259
95.9833,39.08593608,-84.6818799,2121.245268,5.328288582,16.37545583,13.13598764,111.9696225,20.67869809
95.9833,39.08593608,-84.6818799,2121.245268,5.328288582,16.37545583,13.13598764,111.9696225,20.67869809
96,39.08594524,-84.68187743,2121.600729,5.322215406,16.36798004,13.14607895,111.9747882,20.65569393
96.0167,39.08595439,-84.68187496,2121.955807,5.316119294,16.36050488,13.15615429,111.9799866,20.63271025
96.0167,39.08595439,-84.68187496,2121.955807,5.316119294,16.36050488,13.15615429,111.9799866,20.63271025
96.0333,39.08596355,-84.68187249,2122.310503,5.310000146,16.3530304,13.16621405,111.9852178,20.60974716
96.0333,39.08596355,-84.68187249,2122.310503,5.310000146,16.3530304,13.16621405,111.9852178,20.60974716
96.05,39.08597271,-84.68187001,2122.664816,5.303857871,16.34555664,13.17625865,111.9904818,20.58680479
96.0667,39.08598187,-84.68186754,2123.018747,5.297692392,16.33808364,13.1862885,111.9957783,20.56388324
96.0667,39.08598187,-84.68186754,2123.018747,5.297692392,16.33808364,13.1862885,111.9957783,20.56388324
96.0833,39.08599102,-84.68186506,2123.372296,5.29150364,16.33061144,13.19630401,112.0011075,20.54098265
96.0833,39.08599102,-84.68186506,2123.372296,5.29150364,16.33061144,13.19630401,112.0011075,20.54098265
96.1,39.08600018,-84.68186257,2123.725464,5.285291563,16.32314007,13.20630556,112.0064692,20.51810314
96.1167,39.08600934,-84.68186009,2124.078251,5.279056116,16.31566959,13.21629355,112.0118635,20.49524482
